REF_DATE,GEO,DGUID,"Electric power, components",SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,DECIMALS,VALUE_missing
2024-01-01,Ontario,2016A000235,Non-firm deliveries to the United States,units,0,v44159118,7.14,,..,,0,True
2024-01-01,Ontario,2016A000235,Total other deliveries,units,0,v44159119,7.15,,..,,0,True
2024-01-01,Ontario,2016A000235,Other deliveries to the United States,units,0,v44159120,7.16,,..,,0,True
2024-01-01,Ontario,2016A000235,Total electricity available for use within specific geographic border,units,0,v44159121,7.17,13532255.0,,,0,False
2024-01-01,Manitoba,2016A000246,Total generation,units,0,v44159130,8.1,2650661.0,,,0,False
2024-01-01,Manitoba,2016A000246,Total receipts,units,0,v44159139,8.2,515430.0,,,0,False
2024-01-01,Manitoba,2016A000246,Receipts from other provinces,units,0,v44159140,8.3,29752.0,,,0,False
2024-01-01,Manitoba,2016A000246,Purchased receipts from the United States,units,0,v44159141,8.4,485678.0,,,0,False
2024-01-01,Manitoba,2016A000246,Other receipts from the United States,units,0,v44159142,8.5,,..,,0,True
2024-01-01,Manitoba,2016A000246,Total deliveries,units,0,v44159143,8.6,483949.0,,,0,False
2024-01-01,Manitoba,2016A000246,Deliveries to other provinces,units,0,v44159144,8.7,195102.0,,,0,False
2024-01-01,Manitoba,2016A000246,Deliveries to the United States,units,0,v44159145,8.8,288847.0,,,0,False
2024-01-01,Manitoba,2016A000246,Total firm deliveries,units,0,v44159146,8.9,,..,,0,True
2024-01-01,Manitoba,2016A000246,Firm deliveries to other provinces,units,0,v44159131,8.1,,..,,0,True
2024-01-01,Manitoba,2016A000246,Firm deliveries to the United States,units,0,v44159132,8.11,,..,,0,True
2024-01-01,Manitoba,2016A000246,Total non-firm deliveries,units,0,v44159133,8.12,,..,,0,True
2024-01-01,Manitoba,2016A000246,Non-firm deliveries to other provinces,units,0,v44159134,8.13,,..,,0,True
2024-01-01,Manitoba,2016A000246,Non-firm deliveries to the United States,units,0,v44159135,8.14,,..,,0,True
2024-01-01,Manitoba,2016A000246,Total other deliveries,units,0,v44159136,8.15,,..,,0,True
2024-01-01,Manitoba,2016A000246,Other deliveries to the United States,units,0,v44159137,8.16,,..,,0,True
2024-01-01,Manitoba,2016A000246,Total electricity available for use within specific geographic border,units,0,v44159138,8.17,2682142.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Total generation,units,0,v44159147,9.1,2413670.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Total receipts,units,0,v44159156,9.2,180912.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Receipts from other provinces,units,0,v44159157,9.3,177208.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Purchased receipts from the United States,units,0,v44159158,9.4,3704.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Other receipts from the United States,units,0,v44159159,9.5,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Total deliveries,units,0,v44159160,9.6,74124.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Deliveries to other provinces,units,0,v44159161,9.7,20743.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Deliveries to the United States,units,0,v44159162,9.8,53381.0,,,0,False
2024-01-01,Saskatchewan,2016A000247,Total firm deliveries,units,0,v44159163,9.9,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Firm deliveries to other provinces,units,0,v44159148,9.1,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Firm deliveries to the United States,units,0,v44159149,9.11,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Total non-firm deliveries,units,0,v44159150,9.12,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Non-firm deliveries to other provinces,units,0,v44159151,9.13,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Non-firm deliveries to the United States,units,0,v44159152,9.14,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Total other deliveries,units,0,v44159153,9.15,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Other deliveries to the United States,units,0,v44159154,9.16,,..,,0,True
2024-01-01,Saskatchewan,2016A000247,Total electricity available for use within specific geographic border,units,0,v44159155,9.17,2520458.0,,,0,False
2024-01-01,Alberta,2016A000248,Total generation,units,0,v44159009,10.1,7720453.0,,,0,False
2024-01-01,Alberta,2016A000248,Total receipts,units,0,v44159016,10.2,89772.0,,,0,False
2024-01-01,Alberta,2016A000248,Receipts from other provinces,units,0,v44159017,10.3,50509.0,,,0,False
2024-01-01,Alberta,2016A000248,Purchased receipts from the United States,units,0,v44159018,10.4,39263.0,,,0,False
2024-01-01,Alberta,2016A000248,Total deliveries,units,0,v44159019,10.6,351818.0,,,0,False
2024-01-01,Alberta,2016A000248,Deliveries to other provinces,units,0,v44159020,10.7,298708.0,,,0,False
2024-01-01,Alberta,2016A000248,Deliveries to the United States,units,0,v44159021,10.8,53110.0,,,0,False
2024-01-01,Alberta,2016A000248,Total firm deliveries,units,0,v44159022,10.9,,..,,0,True
2024-01-01,Alberta,2016A000248,Firm deliveries to other provinces,units,0,v44159010,10.1,,..,,0,True
2024-01-01,Alberta,2016A000248,Firm deliveries to the United States,units,0,v44159011,10.11,,..,,0,True
2024-01-01,Alberta,2016A000248,Total non-firm deliveries,units,0,v44159012,10.12,,..,,0,True
2024-01-01,Alberta,2016A000248,Non-firm deliveries to other provinces,units,0,v44159013,10.13,,..,,0,True
2024-01-01,Alberta,2016A000248,Non-firm deliveries to the United States,units,0,v44159014,10.14,,..,,0,True
2024-01-01,Alberta,2016A000248,Total electricity available for use within specific geographic border,units,0,v44159015,10.17,7458407.0,,,0,False
2024-01-01,British Columbia,2016A000259,Total generation,units,0,v44159023,11.1,6242552.0,,,0,False
2024-01-01,British Columbia,2016A000259,Total receipts,units,0,v44159032,11.2,1551876.0,,,0,False
2024-01-01,British Columbia,2016A000259,Receipts from other provinces,units,0,v44159033,11.3,297838.0,,,0,False
2024-01-01,British Columbia,2016A000259,Purchased receipts from the United States,units,0,v44159034,11.4,1254038.0,,,0,False
2024-01-01,British Columbia,2016A000259,Other receipts from the United States,units,0,v44159035,11.5,,..,,0,True
2024-01-01,British Columbia,2016A000259,Total deliveries,units,0,v44159036,11.6,646685.0,,,0,False
2024-01-01,British Columbia,2016A000259,Deliveries to other provinces,units,0,v44159037,11.7,29766.0,,,0,False
2024-01-01,British Columbia,2016A000259,Deliveries to the United States,units,0,v44159038,11.8,616919.0,,,0,False
2024-01-01,British Columbia,2016A000259,Total firm deliveries,units,0,v44159039,11.9,,..,,0,True
2024-01-01,British Columbia,2016A000259,Firm deliveries to other provinces,units,0,v44159024,11.1,,..,,0,True
2024-01-01,British Columbia,2016A000259,Firm deliveries to the United States,units,0,v44159025,11.11,,..,,0,True
2024-01-01,British Columbia,2016A000259,Total non-firm deliveries,units,0,v44159026,11.12,,..,,0,True
2024-01-01,British Columbia,2016A000259,Non-firm deliveries to other provinces,units,0,v44159027,11.13,,..,,0,True
2024-01-01,British Columbia,2016A000259,Non-firm deliveries to the United States,units,0,v44159028,11.14,,..,,0,True
2024-01-01,British Columbia,2016A000259,Total other deliveries,units,0,v44159029,11.15,,..,,0,True
2024-01-01,British Columbia,2016A000259,Other deliveries to the United States,units,0,v44159030,11.16,,..,,0,True
2024-01-01,British Columbia,2016A000259,Total electricity available for use within specific geographic border,units,0,v44159031,11.17,7147743.0,,,0,False
2024-01-01,Yukon,2016A000260,Total generation,units,0,v44159040,12.1,72672.0,,,0,False
2024-01-01,Yukon,2016A000260,Total electricity available for use within specific geographic border,units,0,v44159041,12.17,72672.0,,,0,False
2024-01-01,Northwest Territories,2016A000261,Total generation,units,0,v44159042,13.1,67420.0,,,0,False
2024-01-01,Northwest Territories,2016A000261,Total electricity available for use within specific geographic border,units,0,v44159043,13.17,67420.0,,,0,False
2024-01-01,Nunavut,2016A000262,Total generation,units,0,v44159044,14.1,18622.0,,,0,False
2024-01-01,Nunavut,2016A000262,Total electricity available for use within specific geographic border,units,0,v44159045,14.17,18622.0,,,0,False
2024-02-01,Canada,2016A000011124,Total generation,units,0,v44158996,1.1,53562088.0,,,0,False
2024-02-01,Canada,2016A000011124,Total receipts,units,0,v44159003,1.2,2710043.0,,,0,False
2024-02-01,Canada,2016A000011124,Purchased receipts from the United States,units,0,v44159004,1.4,2710043.0,,,0,False
2024-02-01,Canada,2016A000011124,Other receipts from the United States,units,0,v44159005,1.5,,..,,0,True
2024-02-01,Canada,2016A000011124,Total deliveries,units,0,v44159006,1.6,2648921.0,,,0,False
2024-02-01,Canada,2016A000011124,Deliveries to the United States,units,0,v44159007,1.8,2648921.0,,,0,False
2024-02-01,Canada,2016A000011124,Total firm deliveries,units,0,v44159008,1.9,,..,,0,True
2024-02-01,Canada,2016A000011124,Firm deliveries to the United States,units,0,v44158997,1.11,,..,,0,True
2024-02-01,Canada,2016A000011124,Total non-firm deliveries,units,0,v44158998,1.12,,..,,0,True
2024-02-01,Canada,2016A000011124,Non-firm deliveries to the United States,units,0,v44158999,1.14,,..,,0,True
2024-02-01,Canada,2016A000011124,Total other deliveries,units,0,v44159000,1.15,,..,,0,True
2024-02-01,Canada,2016A000011124,Other deliveries to the United States,units,0,v44159001,1.16,,..,,0,True
2024-02-01,Canada,2016A000011124,Total electricity available for use within specific geographic border,units,0,v44159002,1.17,53623210.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Total generation,units,0,v44159046,2.1,4595080.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Total receipts,units,0,v44159051,2.2,2807.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Receipts from other provinces,units,0,v44159052,2.3,2807.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Purchased receipts from the United States,units,0,v1061444191,2.4,0.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Total deliveries,units,0,v44159053,2.6,3519892.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Deliveries to other provinces,units,0,v44159054,2.7,3356817.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Deliveries to the United States,units,0,v1059484942,2.8,163075.0,,,0,False
2024-02-01,Newfoundland and Labrador,2016A000210,Total firm deliveries,units,0,v44159055,2.9,,..,,0,True
2024-02-01,Newfoundland and Labrador,2016A000210,Firm deliveries to other provinces,units,0,v44159047,2.1,,..,,0,True
2024-02-01,Newfoundland and Labrador,2016A000210,Total non-firm deliveries,units,0,v44159048,2.12,,..,,0,True
2024-02-01,Newfoundland and Labrador,2016A000210,Non-firm deliveries to other provinces,units,0,v44159049,2.13,,..,,0,True
2024-02-01,Newfoundland and Labrador,2016A000210,Total electricity available for use within specific geographic border,units,0,v44159050,2.17,1077995.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Total generation,units,0,v44159056,3.1,56078.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Total receipts,units,0,v44159061,3.2,129948.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Receipts from other provinces,units,0,v44159062,3.3,129948.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Total deliveries,units,0,v44159063,3.6,30925.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Deliveries to other provinces,units,0,v44159064,3.7,30925.0,,,0,False
2024-02-01,Prince Edward Island,2016A000211,Total firm deliveries,units,0,v44159065,3.9,,..,,0,True
2024-02-01,Prince Edward Island,2016A000211,Firm deliveries to other provinces,units,0,v44159057,3.1,,..,,0,True
2024-02-01,Prince Edward Island,2016A000211,Total non-firm deliveries,units,0,v44159058,3.12,,..,,0,True
2024-02-01,Prince Edward Island,2016A000211,Non-firm deliveries to other provinces,units,0,v44159059,3.13,,..,,0,True
2024-02-01,Prince Edward Island,2016A000211,Total electricity available for use within specific geographic border,units,0,v44159060,3.17,155101.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Total generation,units,0,v44159066,4.1,891990.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Total receipts,units,0,v44159073,4.2,243467.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Receipts from other provinces,units,0,v44159074,4.3,193983.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Purchased receipts from the United States,units,0,v44159075,4.4,49484.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Total deliveries,units,0,v44159076,4.6,0.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Deliveries to other provinces,units,0,v44159077,4.7,0.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Deliveries to the United States,units,0,v44159078,4.8,0.0,,,0,False
2024-02-01,Nova Scotia,2016A000212,Total firm deliveries,units,0,v44159079,4.9,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Firm deliveries to other provinces,units,0,v44159067,4.1,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Firm deliveries to the United States,units,0,v44159068,4.11,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Total non-firm deliveries,units,0,v44159069,4.12,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Non-firm deliveries to other provinces,units,0,v44159070,4.13,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Non-firm deliveries to the United States,units,0,v44159071,4.14,,..,,0,True
2024-02-01,Nova Scotia,2016A000212,Total electricity available for use within specific geographic border,units,0,v44159072,4.17,1135457.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Total generation,units,0,v44159080,5.1,1165560.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Total receipts,units,0,v44159089,5.2,639809.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Receipts from other provinces,units,0,v44159090,5.3,638086.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Purchased receipts from the United States,units,0,v44159091,5.4,1723.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Other receipts from the United States,units,0,v44159092,5.5,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Total deliveries,units,0,v44159093,5.6,396043.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Deliveries to other provinces,units,0,v44159094,5.7,148239.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Deliveries to the United States,units,0,v44159095,5.8,247804.0,,,0,False
2024-02-01,New Brunswick,2016A000213,Total firm deliveries,units,0,v44159096,5.9,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Firm deliveries to other provinces,units,0,v44159081,5.1,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Firm deliveries to the United States,units,0,v44159082,5.11,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Total non-firm deliveries,units,0,v44159083,5.12,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Non-firm deliveries to other provinces,units,0,v44159084,5.13,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Non-firm deliveries to the United States,units,0,v44159085,5.14,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Total other deliveries,units,0,v44159086,5.15,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Other deliveries to the United States,units,0,v44159087,5.16,,..,,0,True
2024-02-01,New Brunswick,2016A000213,Total electricity available for use within specific geographic border,units,0,v44159088,5.17,1409326.0,,,0,False
2024-02-01,Quebec,2016A000224,Total generation,units,0,v44159097,6.1,17771352.0,,,0,False
2024-02-01,Quebec,2016A000224,Total receipts,units,0,v44159106,6.2,4127603.0,,,0,False
2024-02-01,Quebec,2016A000224,Receipts from other provinces,units,0,v44159107,6.3,3870804.0,,,0,False
2024-02-01,Quebec,2016A000224,Purchased receipts from the United States,units,0,v44159108,6.4,256799.0,,,0,False
2024-02-01,Quebec,2016A000224,Other receipts from the United States,units,0,v44159109,6.5,,..,,0,True
2024-02-01,Quebec,2016A000224,Total deliveries,units,0,v44159110,6.6,1315470.0,,,0,False
2024-02-01,Quebec,2016A000224,Deliveries to other provinces,units,0,v44159111,6.7,710609.0,,,0,False
2024-02-01,Quebec,2016A000224,Deliveries to the United States,units,0,v44159112,6.8,604861.0,,,0,False
2024-02-01,Quebec,2016A000224,Total firm deliveries,units,0,v44159113,6.9,,..,,0,True
2024-02-01,Quebec,2016A000224,Firm deliveries to other provinces,units,0,v44159098,6.1,,..,,0,True
2024-02-01,Quebec,2016A000224,Firm deliveries to the United States,units,0,v44159099,6.11,,..,,0,True
2024-02-01,Quebec,2016A000224,Total non-firm deliveries,units,0,v44159100,6.12,,..,,0,True
2024-02-01,Quebec,2016A000224,Non-firm deliveries to other provinces,units,0,v44159101,6.13,,..,,0,True
2024-02-01,Quebec,2016A000224,Non-firm deliveries to the United States,units,0,v44159102,6.14,,..,,0,True
2024-02-01,Quebec,2016A000224,Total other deliveries,units,0,v44159103,6.15,,..,,0,True
2024-02-01,Quebec,2016A000224,Other deliveries to the United States,units,0,v44159104,6.16,,..,,0,True
2024-02-01,Quebec,2016A000224,Total electricity available for use within specific geographic border,units,0,v44159105,6.17,20583485.0,,,0,False
2024-02-01,Ontario,2016A000235,Total generation,units,0,v44159114,7.1,13591629.0,,,0,False
2024-02-01,Ontario,2016A000235,Total receipts,units,0,v44159122,7.2,127954.0,,,0,False
2024-02-01,Ontario,2016A000235,Receipts from other provinces,units,0,v44159123,7.3,114782.0,,,0,False
2024-02-01,Ontario,2016A000235,Purchased receipts from the United States,units,0,v44159124,7.4,13172.0,,,0,False
2024-02-01,Ontario,2016A000235,Other receipts from the United States,units,0,v44159125,7.5,,..,,0,True
2024-02-01,Ontario,2016A000235,Total deliveries,units,0,v44159126,7.6,1684522.0,,,0,False
2024-02-01,Ontario,2016A000235,Deliveries to other provinces,units,0,v44159127,7.7,704962.0,,,0,False
2024-02-01,Ontario,2016A000235,Deliveries to the United States,units,0,v44159128,7.8,979560.0,,,0,False
2024-02-01,Ontario,2016A000235,Total firm deliveries,units,0,v44159129,7.9,,..,,0,True
2024-02-01,Ontario,2016A000235,Firm deliveries to the United States,units,0,v44159115,7.11,,..,,0,True
2024-02-01,Ontario,2016A000235,Total non-firm deliveries,units,0,v44159116,7.12,,..,,0,True
2024-02-01,Ontario,2016A000235,Non-firm deliveries to other provinces,units,0,v44159117,7.13,,..,,0,True
2024-02-01,Ontario,2016A000235,Non-firm deliveries to the United States,units,0,v44159118,7.14,,..,,0,True
2024-02-01,Ontario,2016A000235,Total other deliveries,units,0,v44159119,7.15,,..,,0,True
2024-02-01,Ontario,2016A000235,Other deliveries to the United States,units,0,v44159120,7.16,,..,,0,True
2024-02-01,Ontario,2016A000235,Total electricity available for use within specific geographic border,units,0,v44159121,7.17,12035061.0,,,0,False
2024-02-01,Manitoba,2016A000246,Total generation,units,0,v44159130,8.1,2445080.0,,,0,False
2024-02-01,Manitoba,2016A000246,Total receipts,units,0,v44159139,8.2,389253.0,,,0,False
2024-02-01,Manitoba,2016A000246,Receipts from other provinces,units,0,v44159140,8.3,15403.0,,,0,False
2024-02-01,Manitoba,2016A000246,Purchased receipts from the United States,units,0,v44159141,8.4,373850.0,,,0,False
2024-02-01,Manitoba,2016A000246,Other receipts from the United States,units,0,v44159142,8.5,,..,,0,True
2024-02-01,Manitoba,2016A000246,Total deliveries,units,0,v44159143,8.6,439130.0,,,0,False
2024-02-01,Manitoba,2016A000246,Deliveries to other provinces,units,0,v44159144,8.7,174490.0,,,0,False
2024-02-01,Manitoba,2016A000246,Deliveries to the United States,units,0,v44159145,8.8,264640.0,,,0,False
2024-02-01,Manitoba,2016A000246,Total firm deliveries,units,0,v44159146,8.9,,..,,0,True
2024-02-01,Manitoba,2016A000246,Firm deliveries to other provinces,units,0,v44159131,8.1,,..,,0,True
2024-02-01,Manitoba,2016A000246,Firm deliveries to the United States,units,0,v44159132,8.11,,..,,0,True
2024-02-01,Manitoba,2016A000246,Total non-firm deliveries,units,0,v44159133,8.12,,..,,0,True
2024-02-01,Manitoba,2016A000246,Non-firm deliveries to other provinces,units,0,v44159134,8.13,,..,,0,True
2024-02-01,Manitoba,2016A000246,Non-firm deliveries to the United States,units,0,v44159135,8.14,,..,,0,True
2024-02-01,Manitoba,2016A000246,Total other deliveries,units,0,v44159136,8.15,,..,,0,True
2024-02-01,Manitoba,2016A000246,Other deliveries to the United States,units,0,v44159137,8.16,,..,,0,True
2024-02-01,Manitoba,2016A000246,Total electricity available for use within specific geographic border,units,0,v44159138,8.17,2395203.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Total generation,units,0,v44159147,9.1,2109771.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Total receipts,units,0,v44159156,9.2,166084.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Receipts from other provinces,units,0,v44159157,9.3,165523.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Purchased receipts from the United States,units,0,v44159158,9.4,561.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Other receipts from the United States,units,0,v44159159,9.5,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Total deliveries,units,0,v44159160,9.6,54200.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Deliveries to other provinces,units,0,v44159161,9.7,37908.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Deliveries to the United States,units,0,v44159162,9.8,16292.0,,,0,False
2024-02-01,Saskatchewan,2016A000247,Total firm deliveries,units,0,v44159163,9.9,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Firm deliveries to other provinces,units,0,v44159148,9.1,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Firm deliveries to the United States,units,0,v44159149,9.11,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Total non-firm deliveries,units,0,v44159150,9.12,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Non-firm deliveries to other provinces,units,0,v44159151,9.13,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Non-firm deliveries to the United States,units,0,v44159152,9.14,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Total other deliveries,units,0,v44159153,9.15,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Other deliveries to the United States,units,0,v44159154,9.16,,..,,0,True
2024-02-01,Saskatchewan,2016A000247,Total electricity available for use within specific geographic border,units,0,v44159155,9.17,2221655.0,,,0,False
2024-02-01,Alberta,2016A000248,Total generation,units,0,v44159009,10.1,6444281.0,,,0,False
2024-02-01,Alberta,2016A000248,Total receipts,units,0,v44159016,10.2,141034.0,,,0,False
2024-02-01,Alberta,2016A000248,Receipts from other provinces,units,0,v44159017,10.3,68636.0,,,0,False
2024-02-01,Alberta,2016A000248,Purchased receipts from the United States,units,0,v44159018,10.4,72398.0,,,0,False
2024-02-01,Alberta,2016A000248,Total deliveries,units,0,v44159019,10.6,326274.0,,,0,False
2024-02-01,Alberta,2016A000248,Deliveries to other provinces,units,0,v44159020,10.7,306240.0,,,0,False
2024-02-01,Alberta,2016A000248,Deliveries to the United States,units,0,v44159021,10.8,20034.0,,,0,False
2024-02-01,Alberta,2016A000248,Total firm deliveries,units,0,v44159022,10.9,,..,,0,True
2024-02-01,Alberta,2016A000248,Firm deliveries to other provinces,units,0,v44159010,10.1,,..,,0,True
2024-02-01,Alberta,2016A000248,Firm deliveries to the United States,units,0,v44159011,10.11,,..,,0,True
2024-02-01,Alberta,2016A000248,Total non-firm deliveries,units,0,v44159012,10.12,,..,,0,True
2024-02-01,Alberta,2016A000248,Non-firm deliveries to other provinces,units,0,v44159013,10.13,,..,,0,True
2024-02-01,Alberta,2016A000248,Non-firm deliveries to the United States,units,0,v44159014,10.14,,..,,0,True
2024-02-01,Alberta,2016A000248,Total electricity available for use within specific geographic border,units,0,v44159015,10.17,6259041.0,,,0,False
2024-02-01,British Columbia,2016A000259,Total generation,units,0,v44159023,11.1,4365513.0,,,0,False
2024-02-01,British Columbia,2016A000259,Total receipts,units,0,v44159032,11.2,2243002.0,,,0,False
2024-02-01,British Columbia,2016A000259,Receipts from other provinces,units,0,v44159033,11.3,300946.0,,,0,False
2024-02-01,British Columbia,2016A000259,Purchased receipts from the United States,units,0,v44159034,11.4,1942056.0,,,0,False
2024-02-01,British Columbia,2016A000259,Other receipts from the United States,units,0,v44159035,11.5,,..,,0,True
2024-02-01,British Columbia,2016A000259,Total deliveries,units,0,v44159036,11.6,383383.0,,,0,False
2024-02-01,British Columbia,2016A000259,Deliveries to other provinces,units,0,v44159037,11.7,30728.0,,,0,False
2024-02-01,British Columbia,2016A000259,Deliveries to the United States,units,0,v44159038,11.8,352655.0,,,0,False
2024-02-01,British Columbia,2016A000259,Total firm deliveries,units,0,v44159039,11.9,,..,,0,True
2024-02-01,British Columbia,2016A000259,Firm deliveries to other provinces,units,0,v44159024,11.1,,..,,0,True
2024-02-01,British Columbia,2016A000259,Firm deliveries to the United States,units,0,v44159025,11.11,,..,,0,True
2024-02-01,British Columbia,2016A000259,Total non-firm deliveries,units,0,v44159026,11.12,,..,,0,True
2024-02-01,British Columbia,2016A000259,Non-firm deliveries to other provinces,units,0,v44159027,11.13,,..,,0,True
2024-02-01,British Columbia,2016A000259,Non-firm deliveries to the United States,units,0,v44159028,11.14,,..,,0,True
2024-02-01,British Columbia,2016A000259,Total other deliveries,units,0,v44159029,11.15,,..,,0,True
2024-02-01,British Columbia,2016A000259,Other deliveries to the United States,units,0,v44159030,11.16,,..,,0,True
2024-02-01,British Columbia,2016A000259,Total electricity available for use within specific geographic border,units,0,v44159031,11.17,6225132.0,,,0,False
2024-02-01,Yukon,2016A000260,Total generation,units,0,v44159040,12.1,50087.0,,,0,False
2024-02-01,Yukon,2016A000260,Total electricity available for use within specific geographic border,units,0,v44159041,12.17,50087.0,,,0,False
2024-02-01,Northwest Territories,2016A000261,Total generation,units,0,v44159042,13.1,58673.0,,,0,False
2024-02-01,Northwest Territories,2016A000261,Total electricity available for use within specific geographic border,units,0,v44159043,13.17,58673.0,,,0,False
2024-02-01,Nunavut,2016A000262,Total generation,units,0,v44159044,14.1,16994.0,,,0,False
2024-02-01,Nunavut,2016A000262,Total electricity available for use within specific geographic border,units,0,v44159045,14.17,16994.0,,,0,False
2024-03-01,Canada,2016A000011124,Total generation,units,0,v44158996,1.1,51867855.0,,,0,False
2024-03-01,Canada,2016A000011124,Total receipts,units,0,v44159003,1.2,3338653.0,,,0,False
2024-03-01,Canada,2016A000011124,Purchased receipts from the United States,units,0,v44159004,1.4,3338653.0,,,0,False
2024-03-01,Canada,2016A000011124,Other receipts from the United States,units,0,v44159005,1.5,,..,,0,True
2024-03-01,Canada,2016A000011124,Total deliveries,units,0,v44159006,1.6,1988498.0,,,0,False
2024-03-01,Canada,2016A000011124,Deliveries to the United States,units,0,v44159007,1.8,1988498.0,,,0,False
2024-03-01,Canada,2016A000011124,Total firm deliveries,units,0,v44159008,1.9,,..,,0,True
2024-03-01,Canada,2016A000011124,Firm deliveries to the United States,units,0,v44158997,1.11,,..,,0,True
2024-03-01,Canada,2016A000011124,Total non-firm deliveries,units,0,v44158998,1.12,,..,,0,True
2024-03-01,Canada,2016A000011124,Non-firm deliveries to the United States,units,0,v44158999,1.14,,..,,0,True
2024-03-01,Canada,2016A000011124,Total other deliveries,units,0,v44159000,1.15,,..,,0,True
2024-03-01,Canada,2016A000011124,Other deliveries to the United States,units,0,v44159001,1.16,,..,,0,True
2024-03-01,Canada,2016A000011124,Total electricity available for use within specific geographic border,units,0,v44159002,1.17,53218010.0,,,0,False
2024-03-01,Newfoundland and Labrador,2016A000210,Total generation,units,0,v44159046,2.1,4942440.0,,,0,False
2024-03-01,Newfoundland and Labrador,2016A000210,Total receipts,units,0,v44159051,2.2,2501.0,,,0,False
2024-03-01,Newfoundland and Labrador,2016A000210,Receipts from other provinces,units,0,v44159052,2.3,2501.0,,,0,False
2024-03-01,Newfoundland and Labrador,2016A000210,Purchased receipts from the United States,units,0,v1061444191,2.4,0.0,,,0,False
2024-03-01,Newfoundland and Labrador,2016A000210,Total deliveries,units,0,v44159053,2.6,3901396.0,,,0,False
